==23532== NVPROF is profiling process 23532, command: runnable.exe
==23532== Profiling application: runnable.exe
==23532== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
403.510900,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",54
403.521320,3.935000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",54
403.522200,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",55
403.532775,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",55
403.533800,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",56
403.544391,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",56
403.545400,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",57
403.555591,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",57
403.556700,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",58
403.566759,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",58
403.567900,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",59
403.578247,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",59
403.579400,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",60
403.589574,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",60
403.590700,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",61
403.600870,3.808000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",61
403.601900,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",62
403.612230,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",62
403.613400,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",63
403.623622,3.808000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",63
403.624700,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",64
403.635014,3.935000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",64
403.636000,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",65
403.646309,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",65
403.647400,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",66
403.657797,3.872000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",66
403.658700,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",67
403.669029,3.872000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",67
403.670200,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",68
403.680549,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",68
403.681500,11.200000,,,,,,,,,,,,,"cudaLaunchKernel",69
403.692069,3.839000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",69
403.693100,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",70
403.703364,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",70
403.704500,10.700000,,,,,,,,,,,,,"cudaLaunchKernel",71
403.714628,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",71
403.715600,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",72
403.726148,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",72
403.727100,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",73
403.737380,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",73
403.738400,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",74
403.748963,3.905000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",74
403.749900,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",75
403.760163,3.841000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",75
