==26844== NVPROF is profiling process 26844, command: runnable.exe
==26844== Profiling application: runnable.exe
==26844== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
534.741222,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",56
534.744600,18.200000,,,,,,,,,,,,,"cudaLaunchKernel",57
534.760678,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",57
534.763600,17.900000,,,,,,,,,,,,,"cudaLaunchKernel",58
534.779685,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",58
534.782200,17.500000,,,,,,,,,,,,,"cudaLaunchKernel",59
534.797925,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",59
534.800500,17.600000,,,,,,,,,,,,,"cudaLaunchKernel",60
534.815685,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",60
534.818800,27.200000,,,,,,,,,,,,,"cudaLaunchKernel",61
534.843012,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",61
534.846800,18.200000,,,,,,,,,,,,,"cudaLaunchKernel",62
534.863044,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",62
534.865800,17.900000,,,,,,,,,,,,,"cudaLaunchKernel",63
534.880932,5.471000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",63
534.884400,17.800000,,,,,,,,,,,,,"cudaLaunchKernel",64
534.899428,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",64
534.902900,18.000000,,,,,,,,,,,,,"cudaLaunchKernel",65
534.918531,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",65
534.921700,17.800000,,,,,,,,,,,,,"cudaLaunchKernel",66
534.937987,5.471000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",66
534.940200,17.800000,,,,,,,,,,,,,"cudaLaunchKernel",67
534.956162,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",67
534.958900,18.400000,,,,,,,,,,,,,"cudaLaunchKernel",68
534.974370,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",68
534.978200,18.300000,,,,,,,,,,,,,"cudaLaunchKernel",69
534.994402,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",69
534.997400,18.000000,,,,,,,,,,,,,"cudaLaunchKernel",70
535.013473,5.441000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",70
535.016100,17.700000,,,,,,,,,,,,,"cudaLaunchKernel",71
535.031265,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",71
535.034500,26.900000,,,,,,,,,,,,,"cudaLaunchKernel",72
535.058593,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",72
535.062200,17.500000,,,,,,,,,,,,,"cudaLaunchKernel",73
535.078209,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",73
535.080400,37.200000,,,,,,,,,,,,,"cudaLaunchKernel",74
535.114752,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",74
535.118600,19.800000,,,,,,,,,,,,,"cudaLaunchKernel",75
535.136063,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",75
535.139300,27.300000,,,,,,,,,,,,,"cudaLaunchKernel",76
535.163583,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",76
535.167300,19.500000,,,,,,,,,,,,,"cudaLaunchKernel",77
535.184351,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",77
535.187800,19.000000,,,,,,,,,,,,,"cudaLaunchKernel",78
535.204446,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",78
535.207700,18.500000,,,,,,,,,,,,,"cudaLaunchKernel",79
535.224286,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",79
535.227100,19.200000,,,,,,,,,,,,,"cudaLaunchKernel",80
535.242557,5.441000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",80
535.247200,23.400000,,,,,,,,,,,,,"cudaLaunchKernel",81
535.269085,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",81
535.271300,19.300000,,,,,,,,,,,,,"cudaLaunchKernel",82
