==30360== NVPROF is profiling process 30360, command: runnable.exe
==30360== Profiling application: runnable.exe
==30360== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
406.301235,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",41
406.301900,14.300000,,,,,,,,,,,,,"cudaLaunchKernel",42
406.314899,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",42
406.316800,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",43
406.329395,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",43
406.331500,14.400000,,,,,,,,,,,,,"cudaLaunchKernel",44
406.344819,5.119000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",44
406.346600,33.200000,,,,,,,,,,,,,"cudaLaunchKernel",45
406.377650,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",45
406.380600,15.300000,,,,,,,,,,,,,"cudaLaunchKernel",46
406.394450,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",46
406.396600,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",47
406.409330,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",47
406.411400,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",48
406.423985,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",48
406.426300,25.000000,,,,,,,,,,,,,"cudaLaunchKernel",49
406.449457,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",49
406.452100,14.600000,,,,,,,,,,,,,"cudaLaunchKernel",50
406.465361,5.120000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",50
406.467400,14.300000,,,,,,,,,,,,,"cudaLaunchKernel",51
406.480720,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",51
406.482300,14.000000,,,,,,,,,,,,,"cudaLaunchKernel",52
406.494768,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",52
406.497000,25.500000,,,,,,,,,,,,,"cudaLaunchKernel",53
406.520463,5.089000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",53
406.523300,14.700000,,,,,,,,,,,,,"cudaLaunchKernel",54
406.536496,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",54
406.538700,13.800000,,,,,,,,,,,,,"cudaLaunchKernel",55
406.550959,5.056000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",55
406.553200,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",56
406.565519,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",56
406.567800,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",57
406.580495,5.056000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",57
406.582500,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",58
406.595823,5.087000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",58
406.597300,14.300000,,,,,,,,,,,,,"cudaLaunchKernel",59
406.610222,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",59
