==2052== NVPROF is profiling process 2052, command: runnable.exe
==2052== Profiling application: runnable.exe
==2052== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,B,B,,,,,
741.428482,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",60
741.432500,0.048300,,,,,,,,,,,,,"cudaLaunchKernel",61
741.476386,0.009279,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",61
741.482200,0.023900,,,,,,,,,,,,,"cudaLaunchKernel",62
741.502561,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",62
741.507300,0.020600,,,,,,,,,,,,,"cudaLaunchKernel",63
741.525025,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",63
741.528900,0.035700,,,,,,,,,,,,,"cudaLaunchKernel",64
741.561312,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",64
741.565700,0.021700,,,,,,,,,,,,,"cudaLaunchKernel",65
741.584448,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",65
741.588400,0.021100,,,,,,,,,,,,,"cudaLaunchKernel",66
741.606527,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",66
741.610600,0.035600,,,,,,,,,,,,,"cudaLaunchKernel",67
741.642175,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",67
741.647200,0.021200,,,,,,,,,,,,,"cudaLaunchKernel",68
741.665790,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",68
741.669500,0.020500,,,,,,,,,,,,,"cudaLaunchKernel",69
741.687262,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",69
741.691000,0.035700,,,,,,,,,,,,,"cudaLaunchKernel",70
741.723837,0.009185,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",70
741.727700,0.020500,,,,,,,,,,,,,"cudaLaunchKernel",71
741.745341,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",71
741.749200,0.020800,,,,,,,,,,,,,"cudaLaunchKernel",72
741.766685,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",72
741.770900,0.042900,,,,,,,,,,,,,"cudaLaunchKernel",73
741.809916,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",73
741.814900,0.021800,,,,,,,,,,,,,"cudaLaunchKernel",74
741.833276,0.009183,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",74
741.837800,0.022500,,,,,,,,,,,,,"cudaLaunchKernel",75
741.857083,0.009152,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",75
741.861300,0.020500,,,,,,,,,,,,,"cudaLaunchKernel",76
741.878939,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",76
741.882800,0.020900,,,,,,,,,,,,,"cudaLaunchKernel",77
741.900762,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",77
741.904700,0.020700,,,,,,,,,,,,,"cudaLaunchKernel",78
741.921850,0.009152,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",78
741.926300,0.034800,,,,,,,,,,,,,"cudaLaunchKernel",79
741.957626,0.009120,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",79
741.962200,0.020800,,,,,,,,,,,,,"cudaLaunchKernel",80
741.980121,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",80
741.984100,0.020000,,,,,,,,,,,,,"cudaLaunchKernel",81
742.001433,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",81
742.005200,0.020100,,,,,,,,,,,,,"cudaLaunchKernel",82
742.022777,0.009183,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",82
742.026300,0.020300,,,,,,,,,,,,,"cudaLaunchKernel",83
742.043033,0.009151,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",83
742.047600,0.023100,,,,,,,,,,,,,"cudaLaunchKernel",84
742.065464,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",84
742.071700,0.022400,,,,,,,,,,,,,"cudaLaunchKernel",85
742.090807,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",85
742.095200,0.027600,,,,,,,,,,,,,"cudaLaunchKernel",86
