==20724== NVPROF is profiling process 20724, command: runnable.exe
==20724== Profiling application: runnable.exe
==20724== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
458.611113,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",56
458.615300,20.300000,,,,,,,,,,,,,"cudaLaunchKernel",57
458.632009,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",57
458.636600,33.900000,,,,,,,,,,,,,"cudaLaunchKernel",58
458.666216,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",58
458.671500,20.000000,,,,,,,,,,,,,"cudaLaunchKernel",59
458.688488,9.568000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",59
458.692500,37.200000,,,,,,,,,,,,,"cudaLaunchKernel",60
458.708391,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",60
458.731100,30.000000,,,,,,,,,,,,,"cudaLaunchKernel",61
458.756647,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",61
458.762200,21.000000,,,,,,,,,,,,,"cudaLaunchKernel",62
458.779718,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",62
458.784200,19.700000,,,,,,,,,,,,,"cudaLaunchKernel",63
458.800934,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",63
458.804900,18.600000,,,,,,,,,,,,,"cudaLaunchKernel",64
458.821158,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",64
458.824400,18.600000,,,,,,,,,,,,,"cudaLaunchKernel",65
458.840357,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",65
458.843900,19.400000,,,,,,,,,,,,,"cudaLaunchKernel",66
458.860741,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",66
458.864300,20.600000,,,,,,,,,,,,,"cudaLaunchKernel",67
458.880997,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",67
458.885900,21.700000,,,,,,,,,,,,,"cudaLaunchKernel",68
458.903012,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",68
458.908600,22.900000,,,,,,,,,,,,,"cudaLaunchKernel",69
458.926660,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",69
458.932500,20.900000,,,,,,,,,,,,,"cudaLaunchKernel",70
458.950180,9.631000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",70
458.954200,20.000000,,,,,,,,,,,,,"cudaLaunchKernel",71
458.970083,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",71
458.975600,21.000000,,,,,,,,,,,,,"cudaLaunchKernel",72
458.994083,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",72
458.997500,19.900000,,,,,,,,,,,,,"cudaLaunchKernel",73
459.013154,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",73
